-37.81532,144.97134
-37.8186,144.9637
-37.84917,144.99158
-37.948915120876,145.04258216598
-37.81691,144.95714
-37.8626,144.97316
-37.80028,144.98367
-37.81953999289,144.95763087952
-37.81464,144.97203
-37.8519,144.963
-37.8167,144.967
-37.8519,144.963
-37.81295,145.04277
-37.820555555556,144.96138888889
-37.8519,144.963
-37.82526,144.95157
-37.815315812534,144.96518492191
-37.785356793333,144.994762595
-37.8519,144.963
-37.8158,144.998
-37.819839998887,144.98346153943
-37.8519,144.963
-37.83335,144.96032
-37.83335,144.96032
-37.8167,144.967
-37.8167,144.967
-37.8167,144.967
-37.8167,144.967
-37.818501334062,144.95743274689
-37.75,144.967
-37.8167,144.967
-37.8167,144.967
-37.80919,144.9605599
-37.8519,144.963
-37.8333,144.983
-37.829739696806,144.93909971625
-37.820555555556,144.96888888889
-37.8673,144.978
-37.81661,144.96345
-37.8333,144.933
-37.8167,144.967
-37.7667,144.967
-37.82417,144.96829
-37.83335,144.96032
-37.8118,144.9666
-37.8167,144.967
-37.8292568,144.9392182
-37.820555555556,144.96138888889
-37.75323,145.05103
-37.81854,144.95923
-37.8519,144.963
-37.8167,144.967
-37.8519,144.963
-37.83335,144.96032
-37.83335,144.96032
-37.8167,144.967
-37.72783,145.15369
-37.81295,145.04277
-37.81135,144.96622
-37.783896531875,144.87630012812
-37.8167,144.967
